Clinical Annotation ID	Date (YYYY-MM-DD)	Type	Comment
1449164127	2018-01-19	Create	
1449164127	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1450374089	2019-03-28	Create	Created
1450374089	2019-12-18	Update	Changed rsID as rs9282861 has now been merged into rs1042028.
1450374089	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447960238	2016-04-05	Create	
1447960238	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1447960238	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447960930	2016-04-06	Create	
1447960930	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1447960930	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447960937	2016-04-06	Create	
1447960937	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1447960937	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447963057	2016-04-12	Create	
1447963057	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1447963057	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447990235	2016-05-23	Create	
1447990235	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1447990235	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447990245	2016-05-23	Create	
1447990245	2016-05-27	Update	fixed a typo; changed wording from "may be associated with increased/decreased risk of MH" to "may/may not develop MH"
1447990245	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448097556	2016-06-01	Create	
1448097556	2016-06-22	Update	Updated gene to UGT1A7
1448097556	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448097574	2016-06-01	Create	
1448097574	2016-06-22	Update	Changed gene to UGT1A7
1448097574	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448097587	2016-06-01	Create	
1448097587	2016-06-22	Update	Changed gene to UGT1A7
1448097587	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100201	2016-06-09	Create	
1448100201	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100313	2016-06-09	Create	
1448100313	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100313	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100313	2021-04-20	Update	Added PMID 32483200 to evidence. Edited phenotype descriptions to reflect no LOE of 4.
1448100208	2016-06-09	Create	
1448100208	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100215	2016-06-09	Create	
1448100215	2016-06-22	Update	
1448100215	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100222	2016-06-09	Create	
1448100222	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100222	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100242	2016-06-09	Create	
1448100242	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100242	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100249	2016-06-09	Create	
1448100249	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100257	2016-06-09	Create	
1448100257	2016-06-16	Update	
1448100257	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100257	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100265	2016-06-09	Create	
1448100265	2016-06-16	Update	
1448100265	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100265	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100296	2016-06-09	Create	
1448100296	2020-11-05	Update	CA for dosage evidence
1448100296	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100306	2016-06-09	Create	
1448100306	2016-10-25	Update	VAs were updated to correct error. so matched the CA to new VAs
1448100306	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100306	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100334	2016-06-09	Create	
1448100334	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100334	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100340	2016-06-09	Create	
1448100340	2016-06-22	Update	added gene 6/22/16 AEF
1448100340	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100340	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100347	2016-06-09	Create	
1448100347	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100347	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100354	2016-06-09	Create	
1448100354	2016-06-22	Update	added gene 6/22/16 AEF
1448100354	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100354	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100361	2016-06-09	Create	
1448100361	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100361	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1451666740	2022-02-01	Create	Created
1451666740	2022-02-08	Update	added guideline as evidence
1451666740	2022-02-15	Note	Second curator check
1451773100	2022-05-06	Create	Created
1448123834	2016-07-14	Create	
1448123834	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448264343	2016-09-27	Create	
1448264343	2016-09-27	Update	
1448264343	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448264343	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1449146785	2017-11-15	Create	
1449146785	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1449146785	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1449146832	2017-11-16	Create	
1449146832	2017-12-07	Update	Checked- does not need update.
1449146832	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1449146832	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1449146840	2017-11-16	Create	
1449146840	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1449147022	2017-11-16	Create	
1449147022	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1451702280	2022-03-03	Create	Created
1449147609	2017-11-17	Create	
1449147609	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1449147609	2022-09-29	Update	Corrected phenotype descriptions
1447990578	2016-05-23	Create	
1447990578	2016-06-09	Update	
1447990578	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1447990578	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448099059	2016-06-07	Create	
1448099059	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448099065	2016-06-07	Create	
1448099065	2016-06-07	Update	
1448099065	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448099065	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448099080	2016-06-07	Create	
1448099080	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448099080	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448099093	2016-06-07	Create	
1448099093	2016-06-22	Update	Changed gene to DOK5
1448099093	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448099100	2016-06-07	Create	
1448099100	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448104372	2016-06-20	Create	
1448104372	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448104372	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448257263	2016-08-17	Create	
1448257263	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448257270	2016-08-17	Create	
1448257270	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448257290	2016-08-17	Create	
1448257290	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448259317	2016-08-29	Create	
1448259317	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448260762	2016-09-01	Create	
1448260762	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448260762	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448264186	2016-09-26	Create	
1448264186	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448264186	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448519686	2016-12-06	Create	
1448519686	2016-12-06	Update	
1448519686	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448615137	2017-04-21	Create	
1448615137	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448615137	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448615147	2017-04-21	Create	
1448615147	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448615147	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448124242	2016-07-18	Create	
1448124242	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448124242	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448124216	2016-07-18	Create	
1448124216	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448124216	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1183532576	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1183532576	2020-02-27	Update	Focussed on E4 and mortality post-MI and switched from haplotype to variant based annotation.
1183532576	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447982779	2016-04-27	Create	
1447982779	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447982788	2016-04-27	Create	
1447982788	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447982797	2016-04-27	Create	
1447982797	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447982804	2016-04-27	Create	
1447982804	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447982811	2016-04-27	Create	
1447982811	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447982818	2016-04-27	Create	
1447982818	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447982832	2016-04-27	Create	
1447982832	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447982843	2016-04-27	Create	
1447982843	2020-02-10	Update	Corrected typo in phenotype description
1447982843	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448103935	2016-06-17	Create	
1448103935	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448103935	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448264329	2016-09-27	Create	
1448264329	2016-09-27	Update	
1448264329	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448264329	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448265605	2016-10-04	Create	
1448265605	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448265605	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448636111	2017-07-17	Create	
1448636111	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448636111	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1450933001	2019-12-03	Create	Created
1450933001	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1450933052	2019-12-03	Create	Created
1450933052	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1450933104	2019-12-03	Create	Created
1450933104	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1450933110	2019-12-03	Create	Created
1450933110	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1450934055	2019-12-06	Create	Created
1450934055	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1450934203	2019-12-06	Create	Created
1450934203	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1450934656	2019-12-10	Create	Created
1450934656	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1043880143	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1043880143	2021-06-10	Update	Corrected typo and minor edits to phenotype descriptions
1451702428	2022-03-03	Create	Created
1447946124	2016-02-23	Create	
1447946124	2016-02-23	Update	
1447946124	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1447946124	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447947019	2016-02-26	Create	
1447947019	2017-09-15	Update	added article
1447947019	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447960269	2016-04-05	Create	
1447960269	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447960309	2016-04-05	Create	
1447960309	2016-04-05	Update	
1447960309	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1447960309	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447964180	2016-04-18	Create	
1447964180	2016-06-22	Update	
1447964180	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447990932	2016-05-24	Create	
1447990932	2018-02-06	Update	Checked - does not need an update.
1447990932	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1447990932	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100089	2016-06-08	Create	
1448100089	2016-06-08	Update	
1448100089	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100089	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100103	2016-06-08	Create	
1448100103	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100103	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100110	2016-06-08	Create	
1448100110	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100117	2016-06-08	Create	
1448100117	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100117	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100132	2016-06-08	Create	
1448100132	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100132	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100139	2016-06-08	Create	
1448100139	2016-06-22	Update	added gene 6/22/16 AEF
1448100139	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100139	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100146	2016-06-08	Create	
1448100146	2016-06-08	Update	
1448100146	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100146	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100158	2016-06-08	Create	
1448100158	2016-06-22	Update	added gene 6/22/16 AEF
1448100158	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100158	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100165	2016-06-08	Create	
1448100165	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100165	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100173	2016-06-08	Create	
1448100173	2016-06-22	Update	added gene 6/22/16 AEF
1448100173	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100173	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100180	2016-06-08	Create	
1448100180	2016-06-22	Update	added gene 6/22/16 AEF
1448100180	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100180	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448100521	2016-06-09	Create	
1448100521	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448100521	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448258925	2016-08-23	Create	
1448258925	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448258925	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1451702465	2022-03-03	Create	Created
1447960948	2016-04-06	Create	
1447960948	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1447960948	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447961028	2016-04-06	Create	
1447961028	2017-10-27	Update	Added PMID 29036176 to evidence
1447961028	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447961074	2016-04-06	Create	
1447961074	2016-04-22	Update	
1447961074	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1447961074	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447961344	2016-04-07	Create	
1447961344	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1447961344	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448099908	2016-06-08	Create	
1448099908	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448099908	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448532313	2017-01-19	Create	
1448532313	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1449156809	2017-12-07	Create	
1449156809	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1449156809	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1449156815	2017-12-07	Create	
1449156815	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1449156815	2020-05-22	Update	Added PMID 32232669 to evidence, updated phenotype descriptions and biogeographical information
1449156815	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447948727	2016-03-03	Create	
1447948727	2016-03-03	Update	
1447948727	2018-11-15	Update	updated *14A to *114 based on the Nov 2018 PharmVar release
1447948727	2019-11-15	Update	Updated 'extensive metabolizer' term to 'normal metabolizer' following CPIC Term Standardization Project.
1447948727	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447948727	2021-04-23	Update	Changed CA to be on toxicity only. Metabolism VAs have been moved to a new CA. Added sentence about DPWG 'no recommendation'.
1447990855	2016-05-24	Create	
1447990855	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448098232	2016-06-03	Create	
1448098232	2016-06-07	Update	
1448098232	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448098232	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448098287	2016-06-03	Create	
1448098287	2016-06-07	Update	
1448098287	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448098287	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448098293	2016-06-03	Create	
1448098293	2016-06-07	Update	
1448098293	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448098293	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448098304	2016-06-03	Create	
1448098304	2016-06-07	Update	
1448098304	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448098304	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448098315	2016-06-03	Create	
1448098315	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448098315	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448098320	2016-06-03	Create	
1448098320	2016-06-07	Update	
1448098320	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448098320	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448098325	2016-06-03	Create	
1448098325	2016-06-22	Update	Changed gene to RXRA
1448098325	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448098325	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448098354	2016-06-03	Create	
1448098354	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448098354	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448099112	2016-06-07	Create	
1448099112	2016-06-22	Update	Changed gene to BMP7
1448099112	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448099135	2016-06-07	Create	
1448099135	2016-06-22	Update	Changed gene to LINC00251
1448099135	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448099156	2016-06-07	Create	
1448099156	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448099156	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448099162	2016-06-07	Create	
1448099162	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448099162	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448099178	2016-06-07	Create	
1448099178	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448099178	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448099320	2016-06-07	Create	
1448099320	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448099320	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448276473	2016-10-27	Create	
1448276473	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448099149	2016-06-07	Create	
1448099149	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448099149	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448099149	2021-04-08	Update	Added PMID 33812699 to evidence, tagged additional phenotypes and updated phenotype descriptions.
1447954378	2016-03-23	Create	
1447954378	2016-03-23	Update	
1447954378	2021-02-10	Update	modified text to highlight the findings with regards to chloride transport, set category to 'other' and set level of evidence to 3
1447954378	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1447954378	2021-03-29	Update	Corrected LOE
1183491175	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1444843613	2015-06-24	Create	
1444843613	2016-06-22	Update	
1444843613	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448099168	2016-06-07	Create	
1448099168	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448099168	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448099784	2016-06-08	Create	
1448099784	2016-06-16	Update	
1448099784	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448099828	2016-06-08	Create	
1448099828	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448099828	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448568208	2017-01-26	Create	
1448568208	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448624484	2017-05-30	Create	
1448624484	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1451673180	2022-02-07	Create	Created
1448632491	2017-06-14	Create	
1448632491	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448632491	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1451673200	2022-02-07	Create	Created
1451703980	2022-03-03	Create	Created
1447949088	2016-03-07	Create	
1447949088	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1447949088	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448098975	2016-06-07	Create	
1448098975	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448099022	2016-06-07	Create	
1448099022	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448103867	2016-06-17	Create	
1448103867	2016-06-22	Update	
1448103867	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448103867	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448126020	2016-07-21	Create	
1448126020	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
